monster_id,monster_name
1913,Black Material
1914,Firem
1915,"Guardian of the Mirror World, Firem"
1916,"Music Dragon, Legelonte"
1917,Hungry Peko Dragon
1918,"Battle Flower Spirit, Mandrake"
1919,"Rumbling Firedragon, Armored Tyrannos"
1920,"Phantom Icedragon, Mirage Plesios"
1921,"Wild Flowerdragon, Howling Brachys"
1922,Zeus & Hera
1923,"Loving Heavenly Deities, Zeus & Hera"
1924,怪盗キッド
1925,"War Deity of the Magic Spear, Odin"
1926,"Heaven-Shaking Thunderdragon, Indra"
1927,"Abyssal Darkdragon, Vritra"
1928,Awoken Venus
1929,Tyrra-bean
1930,Plessie-bean
1931,Brachy-bean
1932,hera
1933,awoken hera
1934,plan
1935,awoken plan
1936,Kapibara-san & White-san
1937,最強戦士・超ベジット
1938,Super Saiyan 3 - Gotenks
1939,Cell - Perfect Form
1940,Uub
1941,"南の島の少年, Uub"
1942,"帰ってきたサイヤ人, Vegeta"
1943,Choco Buu
1944,Kaguya-Hime
1945,"Bamboo Cutter's Blossom, Kaguya-Hime"
1946,"Red Dragonbound, Gadius"
1947,"Lightning Red Dragonbound, Gadius"
1948,"Black Dragonbound, Typhon"
1949,"Lightning Black Dragonbound, Typhon"
1950,"White Beast Demon, Ilm"
1951,"Tome-Creating White Phantom Demon, Ilm"
1952,"Black Beast Demon, Zuoh"
1953,"Enraged Black Phantom Demon, Zuoh"
1954,Awoken Shiva
1955,Awoken Lakshmi
1956,Awoken Parvati
1957,"Fire Cat Dragon, Tabby Nyadra"
1958,"Water Cat Dragon, Russian Nyadra"
1959,"Wood Cat Dragon, Calico Nyadra"
1960,"Light Cat Dragon, Persian Nyadra"
1961,"Dark Cat Dragon, Black Nyadra"
1962,Red DeviNyan
1963,Blue DeviNyan
1964,Green DeviNyan
1965,White DeviNyan
1966,Black DeviNyan
1967,Sacred Dragon King Saiga Another
1968,Light Dragon King Saiga Another
1969,Shinra Dragon God Saiga Another
1970,War Princess Asmodeus Another
1971,Phantom Demon Queen Asmo-Deus Another
1972,Fire Hammer Kiriko Another
1973,Shining Wing Kiriko Another
1974,Shinra Sorcerer God Moebius
1975,Shinra Sacred Demon God Ark
1976,Shinra Light Dragon God Ryuga
1977,Shinra Golden God Maxius
1978,Shinra Ultimate God Kai
1979,Shinra Soul Beast Sai
1980,Shinra Sun God Apollo
1981,Shinra Sacred Dragon God Saiga
1982,Shinjo Kagato
1983,Raging Kagato
1984,Crystal Ruler Hikari - Tenchi
1985,Crystal Ruler Hikari - Itsuki
1986,Flo Gist
1987,Bem Gist
1988,Snow Beast Yeye
1989,Gon Yeye
1990,Gardener Pochika
1991,Lulu Pochika
1992,Lard
1993,Hell Lard
1994,Asmodeus Another Card
1995,Fire Hammer Kiriko Another Card
1996,Shinra Sorcerer God Moebius Card
1997,Shinra Sacred Demon God Ark Card
1998,Shinra Light Dragon God Ryuga Card
1999,Shinra Golden God Maxius Card
2000,Shinra Ultimate God Kai Card
2001,Shinra Soul Beast Sai Card
2002,Shinra Sun God Apollo Card
2003,Shinra Sacred Dragon God Saiga Card
2004,Wafer Man Papa
2005,世界一強いアメ玉
2006,"Avowed Thief, Ishikawa Goemon"
2007,Sphinx
2008,Awoken Sphinx
2009,Awoken Horus
2010,Awoken Isis
2011,Awoken Bastet
2012,Awoken Ra
2013,Awoken Anubis
2014,"Student Council President, Lucifer"
2015,"Discipline Committee Chair, Athena"
2016,"Class Monitor, Athena"
2017,"Scholarship Student, Isis"
2018,Hera-Ur-Senpai
2019,"School Gang Leader, Gigas"
2020,"blazing shrine maiden, chiyome"
2021,"phantom god, odin"
2022,amaterasu ohkami
2023,"water deity, holy isis"
2024,yamato takeru
2025,andromeda
2026,perseus
2027,sun wukong
2028,pandora
2029,Cloud
2030,Cloud & Hardy-Daytona
2031,Sephiroth
2032,"Renegade Hero, Sephiroth"
2033,Squall
2034,"Solitary Lion, Squall"
2035,Rinoa
2036,"Sorceress's Successor, Rinoa"
2037,Zidane
2038,Trance Zidane
2039,Vivi
2040,Trance Vivi
2041,Tidus
2042,"Fayth's Dream, Tidus"
2043,Yuna
2044,"Determined Summoner, Yuna"
2045,Ace
2046,"Agito Cadet, Ace"
2047,Aemo
2048,"Dimensional Travelers, Aemo & Mootie"
2049,Wol
2050,"Knight of the Dawn, Wol"
2051,Fat Chocobo
2052,Chaos
2053,Emperor of Palamecia
2054,Cloud of Darkness
2055,Zeromus
2056,Neo Exdeath
2057,Gilgamesh
2058,Kefka
2059,"Dancing Mad, Kefka"
2060,Cloud's Buster Sword
2061,Sephiroth's Masamune
2062,Squall's Gunblade
2063,Rinoa's Pinwheel
2064,Zidane's Mage Masher
2065,Tidus's Brotherhood
2066,Yuna's Staff
2067,Extreme King Metal TAMADRA
2068,Aamir
2069,"Black Beast Demon's Servant, Aamir"
2070,Tinnin & Metatron
2071,Yo TAMADRA
2072,Tinnin TAMADRA
2073,Awoken Leilan
2074,Awoken Karin
2075,Awoken Meimei
2076,Awoken Haku
2077,"Green Gleaming Star Kirin, Sakuya"
2078,"Blazing Goddess of Power, Kali"
2079,"Divine General of the Sun, Krishna"
2080,"Wise and Moral Goddess, Sarasvati"
2081,"Divine Creator of Order, Vishnu"
2082,"Scholarly God of Fortune, Ganesha"
2083,"Magic Hand Slayer Goddess, Durga"
2084,"Capricious Summon, Fat Chocobo"
2085,Kitty's Festa Joker
2086,Hello Kitty & Tyrannos
2087,Kerokerokeroppi & Plesios
2088,My Melody & Brachys
2089,TAMADRApurin A La Mode
2090,Princess Valkitty Heart
2091,"Mighty Dragon Emperor, Lifive"
2092,"Storm Mighty Dragon Emperor, Lifive"
2093,Phoenix Rider
2094,"Phoenix Rider, Valen"
2095,Kraken Rider
2096,"Kraken Rider, Nell"
2097,Griffin Rider
2098,"Griffin Rider, Gilliam"
2099,Unicorn Rider
2100,"Unicorn Rider, Liene"
2101,Cerberus Rider
2102,"Cerberus Rider, Jize"
2103,Zhou Yu
2104,"Graceful General, Zhou Yu"
2105,"Toyama Taste, Himi Udon"
2106,"Archer, Zell"
2107,"Hunter, Zell"
2108,"Esper, No.41"
2109,"Superhuman, No.41"
2110,Vampire
2111,Nightstar Vampire
2112,Kyubi
2113,"White Flame Fox, Kyubi"
2114,Ancient Wooden Beast
2115,"Wooden Cow, Gavlen"
2116,Pianis
2117,"Enticing Water Princess, Pianis"
2118,"Scythe-Wielder, Yukari"
2119,"Scythe-Wielder of Darkness, Yukari"
2120,Arthur
2121,Holy King Arthur
2122,慟哭の冥闘士・双子座のサガ
2123,受継ぎし拳・水瓶座の氷河
2124,アテナの使命・沙織
2125,黄金聖闘士・シオン
2126,偽りの冥闘士・牡羊座のシオン
2127,"Light Mech General, Sherospada"
2128,"Dark Mech General, Hysferzen"
2129,"Relentless Destroyer, Grand Tengu"
2130,"Unwavering Demon Dragon, Nobunaga"
2131,ロジコマ
2132,歩兵兵站用輸送支援車両・ロジコマ
2133,Batman+Disruptor
2134,Batman+Batmobile
2135,Harley Quinn
2136,Final Nightmare Harley Quinn
2137,Scarecrow
2138,Scarecrow+Fear Gas
2139,Arkham Knight
2140,Private Military Arkham Knight
2141,"Scarlet Dragon Caller, Tsubaki"
2142,"Dusk Scarlet Dragon Caller, Tsubaki"
2143,"Indigo Dragon Caller, Sumire"
2144,"Dawn Calm Indigo Dragon Caller, Sumire"
2145,"Jasper Dragon Caller, Kaede"
2146,"Fall Wind Jasper Dragon Caller, Kaede"
2147,"Sun Dragon Caller, Kanna"
2148,"Dawn Sky Sun Dragon Caller, Kanna"
2149,"Moon Dragon Caller, Satsuki"
2150,"Ominous Moon Dragon Caller, Satsuki"
2151,精霊龍ライトデュエル・煌牙
2152,悪魔龍ダークマスターズ・滅角
2153,コッコ・ルピア
2154,マッハ・ルピア
2155,アクア・サーファー
2156,クリスタル・パラディン
2157,シェル・ファクトリーγ
2158,シェル・フォートレス
2159,雷光の使徒ミール
2160,聖天使クラウゼ・バルキューラ
2161,マッド・ギター
2162,死鬼者デスワルツ
2163,幻想妖精カチュア
2164,ボルメテウス・ホワイト・ドラゴン
2165,ボルメテウス・サファイア・ドラゴン
2166,ボルメテウス・ブラック・ドラゴン
2167,ボルシャック・ドラゴン
2168,ボルシャック・大和・ドラゴン
2169,蒼神龍スペル・グレートブルー
2170,超神星ネプチューン・シュトローム
2171,呪紋の化身
2172,闘匠メサイヤ
2173,浄化の精霊ウルス
2174,聖霊王アルカディアス
2175,邪眼皇ロマノフI世
2176,大邪眼Ｂ・ロマノフ
2177,ボルメテウスカード
2178,ロマノフカード
2179,"God of the Destroying Lance, Odin"
2180,"Pacifying Yomi Goddess, Izanami"
2181,Sha Wujing
2182,"Liusha River Mystic, Sha Wujing"
2183,Zhu Bajie
2184,"Gluttonous Mystic, Zhu Bajie"
2185,"Blazing CyberDragon, Thuban"
2186,"Abyssal CyberDragon, Sadalmelik"
2187,"Gale CyberDragon, Alnair"
2188,"Thundering CyberDragon, Shedar"
2189,"Destroying CyberDragon, Diadem"
2190,"Flame-Winged CyberBeast, Markab"
2191,"Frost-Fanged CyberBeast, Alfecca"
2192,"Swoop-Winged CyberBeast, Phact"
2193,"Flashing-Clawed CyberBeast, Leonis"
2194,"Evil Eye CyberBeast, Kakkab"
2195,Flame Gear
2196,Aqua Gear
2197,Wind Gear
2198,Thunder Gear
2199,Dark Gear
2200,カチュアカード
2201,ボルシャックカード
2202,グレートブルーカード
2203,呪紋の化身カード
2204,ウルスカード
2205,"Hell Demon, Scarlet"
2206,"Broad-Minded Hell Demon, Scarlet"
2207,Latent TAMADRA (Imp. HP)
2208,Latent TAMADRA (Imp. ATK)
2209,Latent TAMADRA (Imp. RCV)
2210,Latent TAMADRA (Auto-Heal)
2211,Latent TAMADRA (Ext. Move Time)
2212,Latent TAMADRA (Fire Dmg. Red.)
2213,Latent TAMADRA (Water Dmg. Red.)
2214,Latent TAMADRA (Wood Dmg. Red.)
2215,Latent TAMADRA (Light Dmg. Red.)
2216,Latent TAMADRA (Dark Dmg. Red.)
2217,スーパー超覚醒ゼウス
2218,光槍の聖ボット・ヘラクオーディン
2219,極光太陽神・シャーマンラーン
2220,暗黒覚醒ブラック・ディオス
2221,なんなすみません！ヤ魔モトＰ
2222,エキドナロココシール
2223,シャーマンラーンシール
2224,覚醒ブラック・ディオスシール
2225,覚醒ヘラクオーディンシール
2226,"Vow and Limitation, Gon Freecs"
2227,神速・キルア＝ゾルディック
2228,医大生・レオリオ
2229,カイト
2230,気狂いピエロ・カイト
2231,ジン＝フリークス
2232,二ツ星ハンター・ジン＝フリークス
2233,Deus ex Machina
2234,Awoken Deus ex Machina
2235,"Avenging War Deity, Ares"
2236,"Psychopomp Commerce Deity, Hermes"
2237,"Moon Flower Huntress, Artemis"
2238,"Brilliant Sun Deity, Apollo"
2239,"Cradle of Hell Goddess, Persephone"
2240,Demon Flamedragon Kagato
2241,"Sleeping Princess, Alma"
2242,"Sacred Princess, Alma"
2243,Alma & Kapibara-san
2244,"Harmony Goddess, Balancile Another"
2245,"Omnipotent Harmony Goddess, Balancile Another"
2246,"Lightweight Armor Queen, Polaris"
2247,"Awoken Lightweight Armor Queen, Polaris"
2248,Polaris & Kapibara-san
2249,"Pure-Blooded Demon Queen, Asmodeus Another"
2250,PreDRA
2251,Grand PreDRA
2252,Shiva Dragon
2253,"Destroyer God, Shiva Dragon"
2254,Neptune Dragon
2255,"Sea Deity, Neptune Dragon"
2256,Odin Dragon
2257,"Light Lance God, Odin Dragon"
2258,Ra Dragon
2259,"Sun God, Ra Dragon"
2260,Yomi Dragon
2261,"God of the Night, Tsukuyomi Dragon"
2262,"Frozen Hell Demon, Indigo"
2263,"Cruel Frozen Hell Demon, Indigo"
2264,Sanada Yukimura
2265,"Fierce Warrior, Sanada Yukimura"
2266,Mori Motonari
2267,"Peerless Strategist, Mori Motonari"
2268,Ishida Mitsunari
2269,"Diligent Spy, Ishida Mitsunari"
2270,Maeda Keiji
2271,"Dashing Dandy, Maeda Keiji"
2272,Akechi Mitsuhide
2273,"Deliberate Rebel, Akechi Mitsuhide"
2274,Balancile Another Card
2275,Polaris Card
2276,"Frost Dragon Emperor, Ilsix"
2277,"Barbed Frost Dragon Emperor, Ilsix"
2278,"Art Goddess of Entertainment, Ame no Uzume"
2279,"Vigorous Hunt Gods, Umisachi & Yamasachi"
2280,"Miko Goddess of Protection, Kushinadahime"
2281,"Creator God of Twin Skies, Izanagi"
2282,"Placating Founder, Okuninushi"
2283,"Paradise Celeb, Hera-Is"
2284,"Shaved Ice Specialist, Frost Demon"
2285,"Beach Café Waitress, High Water Ninja"
2286,"Incognito Queen, Awilda"
2287,"Paradise Jade Dragon Caller, Sonia"
2288,"Resting Norn, Urd"
2289,"Paradise Norn, Urd"
2290,"Snow-White Beauty, Valkyrie Claire"
2291,"Summery Tourist, Chester"
2292,"Bleak Night Daughter, Pandora"
2293,"Red Puppeteer, Pure"
2294,"Red Puppet Master of Destruction, Pure Machina"
2295,"Blue Puppeteer, Charité"
2296,"Blue Puppet Master of Rebirth, Charité Machina"
2297,"Green Puppeteer, Courage"
2298,"Green Puppet Master of Creation, Courage Machina"
2299,Fire PreDRA
2300,Water PreDRA
2301,Wood PreDRA
2302,Light PreDRA
2303,Dark PreDRA
2304,Red Cap
2305,"Red-Eyed Ghost, Red Cap"
2306,Kappa
2307,"Divine Water Messenger, Kappa"
2308,Furi
2309,"Leopard-Spotted Mystery, Furi"
2310,Zlatorog
2311,"Gleaming Horned Protector Beast, Zlatorog"
2312,Cath Palug
2313,"Demon-Clawed Monster Cat, Cath Palug"
2314,awoken dancing queen hera-ur
2315,divine queen hera
2316,"arbiter of judgement, metatron"
2317,"marvelous red dragon caller, sonia"
2318,"Bronzed Beauty, Valkyrie Claire"
2319,Jord
2320,Awoken Jord
2321,"divine law goddess, valkyrie rose"
2322,Awoken Viper Orochi
2323,Awoken Susano no Mikoto
2324,Awoken Amaterasu Ohkami
2325,Awoken Tsukuyomi
2326,"Shinji&Eva Unit-01, First Awoken Form"
2327,"Rei&Eva Unit-00, Core Fusion"
2328,"Misato&AAA Wunder, Main Battery Gunfire"
2329,Eva Unit-01 TAMADRA
2330,Eva Unit-02 TAMADRA
2331,Eva Unit-13 TAMADRA
2332,Misato TAMADRA
2333,"Fire Armor Dragon, Sador"
2334,"Water Armor Dragon, Gienah"
2335,"Thunder Armor Dragon, Albireo"
2336,"Wood Armor Dragon, Becrux"
2337,"Light Armor Dragon, Acrux"
2338,"Dark Armor Dragon, Gacrux"
2339,Narga Cat
2340,Nargacuga & Narga Cat
2341,Ogre Cat
2342,Zinogre & Ogre Cat
2343,Angry Tigrex & Rex Cat
2344,Chaotic Gore Magala & Gore Cat
2345,Poogie
2346,Poogie and Airou
2347,Rathalos Cat Blade
2348,Rathian Cat Rapier
2349,Rex Cat Hammer
2350,Cat Lantern
2351,gungnir
2352,"Magic Spear, gungnir"
2353,Eren Yeager
2354,"Hope of Mankind, Eren Yeager"
2355,"Attack on Titan, Eren Yeager"
2356,Mikasa Ackerman
2357,"Calm Beast, Mikasa Ackerman"
2358,Levi
2359,"Survey Corp Lance Corporal, Levi"
2360,"Mankind's Strongest Soldier, Levi"
2361,Armin Arlert
2362,"Strategic Genius, Armin Arlert"
2363,Erwin Smith
2364,"Survey Corps Commander, Erwin Smith"
2365,Jean Kirstein
2366,"Desperate Courage, Jean Kirstein"
2367,Zoë Hange
2368,"Survey Corp Squad Leader, Zoë Hange"
2369,Krista Lenz
2370,"Corps' Goddess, Krista Lenz"
2371,Sasha Blouse
2372,"Wonders of Appetite, Sasha Blouse"
2373,Armored Titan
2374,"Combat State, Armored Titan"
2375,Colossus Titan
2376,"Combat State, Colossus Titan"
2377,Female Titan
2378,"Combat State, Female Titan"
2379,Picture of Eren
2380,Picture of Mikasa
2381,Picture of Levi
2382,Aegir
2383,Awoken Aegir
2384,"Ruling Firestorm God, Set"
2385,"Divine Galaxy Goddess, Nut"
2386,"Soul-Judging God of Dark Riches, Osiris"
2387,"Sacred Life Goddess of the Colored Sky, Hathor"
2388,"Soaring Night Goddess of the Dead, Nephthys"
2389,Awoken Sakuya
2390,"Thought Spinner Norn, Verdandi"
2391,"White Rainbow Ark, Noah"
2392,Awoken Freyr
2393,Awoken Idunn & Idunna
2394,Awoken Freyja
2395,Awoken Thor
2396,Awoken Loki
2397,Surtr
2398,Awoken Surtr
2399,Heimdallr
2400,Awoken Heimdallr
2401,Hel
2402,Awoken Hel
2403,"Master of the Masquerade, Pumpkin Joker"
2404,"Bewitching Demon Bird, Cockatrice"
2405,"Master Candy Collector, Wicked Lady"
2406,"Old Castle Blue Dragon Caller, Sonia"
2407,"Mistress of the Old Castle, Kali"
2408,"Masquerade Guest, Izanami"
2409,"Mysterious Guest, Laila"
2410,"Moonlit Prowler, Vampire Lord"
2411,"Spirit of the Masquerade, Alraune"
2412,"Playful Star Gods, Thoth & Sopdet"
2413,Metalit
2414,Dub-Metalit
2415,Antares
2416,"Thorned Mechanical Star God, Antares"
2417,Alrescha
2418,"Milky Way Mechanical Star God, Alrescha"
2419,Spica
2420,"Dark Plant Mechanical Star God, Spica"
2421,Pollux
2422,"Musical Winged Mechanical Star God, Pollux"
2423,Castor
2424,"Destruction Palm Mechanical Star God, Castor"
2425,Latent TAMADRA (Skill Delay Resist.)
2426,Ninja Hattori
2427,Ninja Hattori of the Iga School
2428,Shishimaru
2429,"Fire Dog Dragon, Tosawandra"
2430,"Water Dog Dragon, Tosabowdra"
2431,"Wood Dog Dragon, Shibawandra"
2432,"Shadow Dog Dragon, Shibabowdra"
2433,"Dark Dog Dragon, Chinwandra"
2434,"Light Dog Dragon, Chinbowdra"
2435,Fire Shibamaru
2436,Water Shibamaru
2437,Wood Shibamaru
2438,Light Shibamaru
2439,Dark Shibamaru
2440,"Orange Dragonbound, Saria"
2441,"Judging-Claw Orange Dragonbound, Saria"
2442,"Blue Dragonbound, Ryune"
2443,"Returning-Claw Blue Dragonbound, Ryune"
2444,"Hokuto Shinken's Successor, Kenshiro"
2445,"The Greatest Enemy, Raoh"
2446,Yuria
2447,"Last Nanto General, Yuria"
2448,Juza
2449,"Five Stars of Nanto, Juza of the Clouds"
2450,Fudo
2451,"Five Stars of Nanto, Fudo of the Mountains"
2452,Rihaku
2453,"Five Stars of Nanto, Rihaku of the Ocean"
2454,Kenshiro TAMADRA
2455,Yuria TAMADRA
2456,Toki TAMADRA
2457,Inuyasha
2458,"Half-Demon Boy, Inuyasha"
2459,"Mysteries of Tessaiga, Inuyasha"
2460,Higurashi Kagome
2461,"Miko's Strength, Higurashi Kagome"
2462,Lum
2463,"Oni Alien, Lum"
2464,Aotsuki Ushio and Tora
2465,Ushio & Tora
2466,Inasa Kirio & Kuin
2467,Kirio and Kuin
2468,Hanabishi Recca
2469,"Flame Master, Hanabishi Recca"
2470,Kirisawa Fuko
2471,"Madogu Genius, Kirisawa Fuko"
2472,Aladdin
2473,"Magician of Creation, Aladdin"
2474,Alibaba
2475,"The King Vessel, Alibaba"
2476,Morgiana
2477,"Household Vessel Bearer, Morgiana"
2478,Judar
2479,"Depraved Magi, Judar"
2480,Tendo Jigoku
2481,"Final Form, Tendo Jigoku"
2482,Naraku
2483,"New Form, Naraku"
2484,Hakumen no Mono
2485,"Incarnation of Evil, Hakumen no Mono"
2486,Tora
2487,"Inuyasha, 1st Volume"
2488,"Flame of Recca, 1st Volume"
2489,"Magi, 1st Volume"
2490,"Magi, 2nd Volume"
2491,"Ushio & Tora, 1st Volume"
2492,"Urusei Yatsura, 1st Volume"
2493,"Protective Star Angel, Rozuel"
2494,"Patrolling Star Angel, Famiel"
2495,"Demon Destroying Star Angel, Ruel"
2496,"Gleaming Axe Star Angel, Ariel"
2497,"Dark Bell Star Angel, Lumiel"
2498,"Scorching Dragon Angel, Uriel"
2499,"Divinized Archangel, Gabriel"
2500,"Archangel of Annihilation, Michael"
2501,"Archangel of Creation, Raphael"
2502,"Seraph of Corruption, Lucifer"
2503,"Explosive Demon Lord, Belial"
2504,"Resolved Demon Lord, Amon"
2505,Awoken Astaroth
2506,"King's Gaze Demon Lord, Baal"
2507,Awoken Archdemon Lucifer
2508,"Green Dragonbound, Sylvie"
2509,"Cutting-Claw Green Dragonbound, Sylvie"
2510,"Astral Bell Kirin Princess, Sakuya"
2511,"Mistress of the Sanctuary, Kali"
2512,"Holy Night Red Dragon Caller, Sonia"
2513,"Snow Star Byakko, Haku"
2514,"Lively Banquet Dragon Hero, Liu Bei"
2515,"Holy Rites Mistress, Echidna"
2516,"Enchantress of the Sanctuary, Siren"
2517,"Christmas Tree Spirit, Alraune"
2518,"Sanctuary Messenger, Archangel"
2519,"Holy Night Witch, Lilith"
2520,"Sightseeing Sorceress, Ars Paulina"
2521,Festival Sage Treant
2522,"Beast of the Sanctuary, Minotaur"
2523,Santa Claus
2524,"Holy Night Messenger, Santa Claus"
2525,Machine Hera
2526,Awoken Machine Hera
2527,Machine Zeus
2528,Awoken Machine Zeus
2529,"Blue Earth Armor Dragon, Caph"
2530,"Dark Crimson Armor Dragon, Ruchbah"
2531,"Green Flame Armor Dragon, Shedir"
2532,"Yellow Ice Armor Dragon, Tsih"
2533,"Excursion Dancing Goddess, Amaterasu Ohkami"
2534,"Crimson Sun Longevity Dragon Caller, Kanna"
2535,"First Sunrise Princess Suzaku, Leilan"
2536,"Long-Standing Desire God-Emperor, Yamato Takeru"
2537,"Year's First Dream God of Luck, Horus"
2538,"First Sunshine's Shadow, Hattori Hanzo"
2539,"Shinto Deity's Blossom, Kaguya-Hime"
2540,"Traditional Daruma, Grand Tengu"
2541,"Guardian of Good Fortune, Medjedra"
2542,"Yamatogoto Playing God, Sandalphon"
2543,"Shinto Shrine's Dragon Knight, Himiko"
2544,"Prayer's Sacred Bird, Yatagarasu"
2545,A-Gyo
2546,Un-Gyo
2547,Mugamazake
2548,Yamatsumi
2549,Awoken Yamatsumi
2550,Takemikazuchi
2551,Awoken Takemikazuchi
2552,Denebola
2553,"Sharp Cane Mechanical Star God, Denebola"
2554,Acubens
2555,"Pincers Mechanical Star God, Acubens"
2556,Algedi
2557,"Quick Blade Mechanical Star God, Algedi"
2558,Alcyone
2559,"Waking Up Mechanical Star God, Alcyone"
2560,Hamal
2561,"Dream Scythe Mechanical Star God, Hamal"
2562,Australis
2563,"Destroying Bow Steel Star God, Australis"
2564,Scheat
2565,"Protecting Vials Steel Star Goddess, Scheat"
2566,"Ancestral Blue Dragon Caller, Sonia"
2567,"Past Life Jade Dragon Caller, Sonia"
2568,"Guardian of the Sacred City, Athena Another"
2569,"Green Gleaming Star Kirin, Sakuya Another"
2570,"Marvelous Red Dragon Caller, Sonia Another"
2571,"Holy Radiant Sky Goddess, Hikari"
2572,Baby PreDRA
2574,"Osechi Party Fox, Mitsuki"
2575,"Ancient Fire Dragon, Anomalocaris"
2576,"Ancient Wood Dragon, Anomalocaris"
2577,"Ancient Flame Dragon, Ammonite"
2578,"Ancient Lightning Dragon, Ammonite"
2579,"Ancient Lake Dragon, Coelacanth"
2580,"Ancient Ocean Dragon, Coelacanth"
2581,Red Keeper
2582,Flame Keeper
2583,Blue Keeper
2584,Aqua Keeper
2585,Green Keeper
2586,Wind Keeper
2587,Yellow Keeper
2588,Lightning Keeper
2589,Purple Keeper
2590,Phantom Keeper
2591,Eschamali
2592,"Judging Scale Steel Star Goddess, Eschamali"
2593,Ragnarok Dragon
2594,"Anti-God Machine, Ragnarok Dragon"
2595,Bolmeteus-Blue Flame Dragon
2596,Bolshack-NEX
2597,"Lord of Spirits, Alphadios"
2598,"Guardian of the Sacred City, Athena Another Card"
2599,"Green Gleaming Star Kirin, Sakuya Another Card"
2600,"Marvelous Red Dragon Caller, Sonia Another Card"
2601,Voltron
2602,Voltron & Shoulder Cannon
2603,"Legendary Defender, Voltron"
2604,Shiro
2605,"Paladin of the Black Lion, Shiro"
2606,Princess Allura
2607,"Guardian of the Universe, Allura"
2608,"Castle of Lions Ruler, Allura"
2609,Keith
2610,"Paladin of the Red Lion, Keith"
2611,Lance
2612,"Paladin of the Blue Lion, Lance"
2613,Pidge
2614,"Paladin of the Green Lion, Pidge"
2615,Hunk
2616,"Paladin of the Yellow Lion, Hunk"
2617,Coran
2618,"Royal Advisor, Coran"
2619,Emperor Zarkon
2620,"Conqueror of the Universe, Emperor Zarkon"
2621,Haggar
2622,"Space Witch, Haggar"
2623,Drazil Robeast
2624,"Full Laser Strike, Drazil Robeast"
2625,Sendak
2626,Commander Sendak
2627,Myzax
2628,"Robeast, Myzax"
2629,Voltron's Sword
2630,Shiro's Helmet
2631,Balmeran Crystal
2636,"Heavenly Fire God, Agni"
2637,"Scorching Horned Heavenly Fire God, Agni"
2638,Jormungandr
2639,"Gods' Threat Venomous Snake, Jormungandr"
2640,Fenrir
2641,"Gods' Enemy Monstrous Wolf, Fenrir"
2642,"Metallic Star Dragon, Scorpio"
2643,"Metallic Star Dragon, Pisces"
2644,"Metallic Star Dragon, Virgo"
2645,"Metallic Star Dragon, Light Gemini"
2646,"Metallic Star Dragon, Dark Gemini"
2647,"Metallic Star Dragon, Leo"
2648,"Metallic Star Dragon, Cancer"
2649,"Metallic Star Dragon, Capricorn"
2650,"Metallic Star Dragon, Taurus"
2651,"Metallic Star Dragon, Aries"
2652,Red Gadget
2653,Blue Gadget
2654,Green Gadget
2655,Yellow Gadget
2656,Purple Gadget
2657,"Heroic God-Emperor, Yamato Takeru"
2658,"Adored Starsea Goddess, Andromeda"
2659,"Brave Vanquishing Deity, Perseus"
2660,"Fervent Monkey King, Sun Wukong"
2661,"Cruel Bleak Night Goddess, Pandora"
2662,Awoken Pandora
2663,"Reminiscent Norn, Urd"
2664,"Creation Empress God, Izanami"
2665,Silk
2666,"Scarlet Jewel Princess, Silk"
2667,Carat
2668,"Azure Jewel Princess, Carat"
2669,Cameo
2670,"Jade Jewel Princess, Cameo"
2671,Facet
2672,"Adamantine Jewel Princess, Facet"
2673,Sheen
2674,"Cymophane Jewel Princess, Sheen"
2675,Ichigo Kurosaki
2676,"Substitute Soul Reaper, Ichigo Kurosaki"
2677,"Hollow, Ichigo Kurosaki"
2678,Rukia Kuchiki
2679,"A member of Squad 13, Rukia Kuchiki"
2680,Orihime Inoue
2681,"SantenKesshun, Orihime Inoue"
2682,Uryu Ishida
2683,"Quincy, Uryu Ishida"
2684,Yasutora Sado
2685,"La Muerte, Yasutora Sado"
2686,Yoruichi
2687,"Former Cmdr of Stealth Force, Yoruichi"
2688,Kisuke Urahara
2689,"Former R&D Chief, Kisuke Urahara"
2690,Toshiro Hitsugaya
2691,"Squad 10 Captain, Toshiro Hitsugaya"
2692,Rangiku Matsumoto
2693,"Squad 10 Lieutenant, Rangiku Matsumoto"
2694,Kenpachi Zaraki
2695,"Squad 11 Captain, Kenpachi Zaraki"
2696,Ikkaku Madarame
2697,"Squad 11, 3rd Seat, Ikkaku Madarame"
2698,Renji Abarai
2699,"Squad 6 Lieutenant, Renji Abarai"
2700,Mayuri Kurotsuchi
2701,"Squad 12 Captain, Mayuri Kurotsuchi"
2702,Byakuya Kuchiki
2703,"Squad 6 Captain, Byakuya Kuchiki"
2704,Zangetsu
2705,"Zanpakuto, Zangetsu"
2706,"Zanpakuto, Sodenoshirayuki"
2707,"Zanpakuto, Benihime"
2708,"Zanpakuto, Hyorinmaru"
2709,Kenpachi's Zanpakuto
2710,Sherias
2711,"Winged Savior Dragon Knight God, Sherias"
2712,Baldin
2713,"Radiant Blade Mechdragon God, Baldin"
2714,"Prophetic Norn, Skuld"
2715,"Awoken King Gold Necky, Force"
2716,"Smithing God, Hephaestus Dragon"
2717,"White Rainbow Ark, Noah Dragon"
2718,"Original Goddess, Gaia Dragon"
2719,"Almighty God, Zeus Dragon"
